date,hour,location,gross_sales,net_sales,items,transactions,customers
2019-08-05,14,The Dram Shop Front St.,117,88.5,17,10,4
2019-08-05,15,The Dram Shop Central,13.5,13.5,3,1,1
2019-08-05,15,The Dram Shop Front St.,67.5,54,12,7,4
2019-08-05,16,The Dram Shop Central,39.5,31,7,4,1
2019-08-05,16,The Dram Shop Front St.,115.5,105.5,15,14,8
2019-08-05,17,The Dram Shop Central,79,62,14,6,4
2019-08-05,17,The Dram Shop Front St.,226,198.1,33,21,10
2019-08-05,18,The Dram Shop Central,232.5,194.88,50,16,9
2019-08-05,18,The Dram Shop Front St.,135,106.5,22,16,9
2019-08-05,19,The Dram Shop Central,79.5,70.5,13,7,6
2019-08-05,19,The Dram Shop Front St.,333.5,249.5,58,22,16
2019-08-05,20,The Dram Shop Central,46.5,32.5,8,4,4
2019-08-05,20,The Dram Shop Front St.,168,119,30,18,6
2019-08-05,21,The Dram Shop Central,167.5,146.5,26,14,9
2019-08-05,21,The Dram Shop Front St.,248.75,181.25,55,29,16
2019-08-05,22,The Dram Shop Front St.,127.75,96,24,9,9
2019-08-06,12,The Dram Shop Front St.,22,22,4,3,2
2019-08-06,13,The Dram Shop Central,28.5,28.5,6,3,2
2019-08-06,13,The Dram Shop Front St.,221.75,221.75,12,2,1
2019-08-06,14,The Dram Shop Central,133,119,18,10,4
2019-08-06,14,The Dram Shop Front St.,67,67,10,8,4
2019-08-06,15,The Dram Shop Central,49,49,7,4,3
2019-08-06,15,The Dram Shop Front St.,48,48,5,3,2
2019-08-06,16,The Dram Shop Central,174.5,120.5,25,13,6
2019-08-06,16,The Dram Shop Front St.,246.5,239.06,39,18,12
2019-08-06,17,The Dram Shop Central,159.5,159.5,28,12,8
2019-08-06,17,The Dram Shop Front St.,348,345.5,54,29,18
2019-08-06,18,The Dram Shop Central,179.25,179.25,31,18,14
2019-08-06,18,The Dram Shop Front St.,317,317,54,30,16
2019-08-06,19,The Dram Shop Central,640.5,640.5,19,10,8
2019-08-06,19,The Dram Shop Front St.,368.25,368.25,57,28,13
2019-08-06,20,The Dram Shop Central,423.5,23.5,5,3,2
2019-08-06,20,The Dram Shop Front St.,203.25,203.25,50,24,19
2019-08-06,21,The Dram Shop Central,136.5,130.75,25,12,9
2019-08-06,21,The Dram Shop Front St.,113.75,113.75,22,13,10
2019-08-06,22,The Dram Shop Front St.,36.5,36.5,5,2,2
2019-08-07,12,The Dram Shop Central,11,8.25,2,2,0
2019-08-07,12,The Dram Shop Front St.,30,30,4,3,1
2019-08-07,13,The Dram Shop Central,19.25,19.25,3,3,1
2019-08-07,13,The Dram Shop Front St.,82.75,81.5,15,13,5
2019-08-07,14,The Dram Shop Central,16.25,16.25,3,2,0
2019-08-07,14,The Dram Shop Front St.,21.5,21,5,5,2
2019-08-07,15,The Dram Shop Central,31,31,5,3,1
2019-08-07,15,The Dram Shop Front St.,164.75,157.81,20,12,9
2019-08-07,16,The Dram Shop Central,133.5,129.87,21,13,5
2019-08-07,16,The Dram Shop Front St.,105,102.25,21,16,7
2019-08-07,17,The Dram Shop Central,37.5,37.5,7,4,3
2019-08-07,17,The Dram Shop Front St.,243,243,40,25,15
2019-08-07,18,The Dram Shop Central,82,82,16,11,6
2019-08-07,18,The Dram Shop Front St.,362,356.5,67,25,17
2019-08-07,19,The Dram Shop Central,96.25,96.25,23,12,5
2019-08-07,19,The Dram Shop Front St.,399.5,387.5,60,34,24
2019-08-07,20,The Dram Shop Central,68.25,68.25,13,7,6
2019-08-07,20,The Dram Shop Front St.,239.75,232.75,39,20,15
2019-08-07,21,The Dram Shop Central,175.75,168.75,46,16,6
2019-08-07,21,The Dram Shop Front St.,229.5,229.5,40,24,18
2019-08-07,22,The Dram Shop Central,16.5,16.5,2,1,0
2019-08-07,22,The Dram Shop Front St.,17.5,17.5,2,2,1
2019-08-08,12,The Dram Shop Central,41,41,4,3,1
2019-08-08,12,The Dram Shop Front St.,35.5,31.5,6,5,1
2019-08-08,13,The Dram Shop Central,30.5,30.5,6,4,1
2019-08-08,13,The Dram Shop Front St.,16,16,3,1,1
2019-08-08,14,The Dram Shop Front St.,40.25,40.25,8,4,4
2019-08-08,15,The Dram Shop Central,36,36,6,6,3
2019-08-08,15,The Dram Shop Front St.,93.5,89,19,14,9
2019-08-08,16,The Dram Shop Central,97.5,97.5,20,11,5
2019-08-08,16,The Dram Shop Front St.,372.25,372.25,54,34,18
2019-08-08,17,The Dram Shop Central,178,178,33,15,11
2019-08-08,17,The Dram Shop Front St.,242.25,231,38,20,12
2019-08-08,18,The Dram Shop Central,135,135,26,9,4
2019-08-08,18,The Dram Shop Front St.,332.5,332.5,65,23,17
2019-08-08,19,The Dram Shop Central,205.25,205.25,38,14,9
2019-08-08,19,The Dram Shop Front St.,412.75,412.75,73,25,21
2019-08-08,20,The Dram Shop Central,144,144,24,14,8
2019-08-08,20,The Dram Shop Front St.,247.75,247.75,38,19,13
2019-08-08,21,The Dram Shop Central,95,95,16,10,5
2019-08-08,21,The Dram Shop Front St.,289.25,283,51,23,16
2019-08-08,22,The Dram Shop Central,69.5,69.5,13,6,4
2019-08-08,22,The Dram Shop Front St.,66,66,11,6,4
2019-08-09,12,The Dram Shop Front St.,60.25,60.25,13,12,2
2019-08-09,13,The Dram Shop Central,20,20,4,3,2
2019-08-09,13,The Dram Shop Front St.,104.5,104.5,18,15,5
2019-08-09,14,The Dram Shop Central,11,11,1,1,1
2019-08-09,14,The Dram Shop Front St.,56,56,10,7,6
2019-08-09,15,The Dram Shop Central,27,27,6,3,2
2019-08-09,15,The Dram Shop Front St.,65.5,65.5,9,6,4
2019-08-09,16,The Dram Shop Central,150.75,150.75,18,13,9
2019-08-09,16,The Dram Shop Front St.,186.5,182.5,26,15,9
2019-08-09,17,The Dram Shop Central,72.5,72.5,13,6,5
2019-08-09,17,The Dram Shop Front St.,425.75,416.75,58,35,17
2019-08-09,18,The Dram Shop Central,165.25,165.25,27,11,8
2019-08-09,18,The Dram Shop Front St.,308.75,301.37,46,25,15
2019-08-09,19,The Dram Shop Central,338,338,54,12,10
2019-08-09,19,The Dram Shop Front St.,304.25,294.25,53,30,17
2019-08-09,20,The Dram Shop Central,272.5,272.5,45,20,8
2019-08-09,20,The Dram Shop Front St.,334.5,334.5,63,38,22
2019-08-09,21,The Dram Shop Central,232.25,232.25,40,15,11
2019-08-09,21,The Dram Shop Front St.,524.75,429.87,69,30,16
2019-08-09,22,The Dram Shop Central,82,82,15,5,4
2019-08-09,22,The Dram Shop Front St.,246,246,47,23,17
2019-08-09,23,The Dram Shop Front St.,10,10,2,1,1
2019-08-10,11,The Dram Shop Central,16,9.13,4,1,0
2019-08-10,12,The Dram Shop Central,100,100,9,4,3
2019-08-10,12,The Dram Shop Front St.,205.5,205.5,31,17,11
2019-08-10,13,The Dram Shop Central,11,11,1,1,1
2019-08-10,13,The Dram Shop Front St.,221,221,37,19,11
2019-08-10,14,The Dram Shop Central,122,122,20,9,5
2019-08-10,14,The Dram Shop Front St.,250.5,245.5,33,14,10
2019-08-10,15,The Dram Shop Central,134.25,115.25,20,11,7
2019-08-10,15,The Dram Shop Front St.,202.5,193.5,36,19,9
2019-08-10,16,The Dram Shop Central,104,100.5,17,7,6
2019-08-10,16,The Dram Shop Front St.,265,233,36,21,12
2019-08-10,17,The Dram Shop Central,208.25,203,35,14,7
2019-08-10,17,The Dram Shop Front St.,416.5,400.88,58,29,24
2019-08-10,18,The Dram Shop Central,155,155,29,11,8
2019-08-10,18,The Dram Shop Front St.,405,403,46,23,14
2019-08-10,19,The Dram Shop Central,285.25,285.25,47,15,12
2019-08-10,19,The Dram Shop Front St.,372.5,372.5,49,24,16
2019-08-10,20,The Dram Shop Central,67,67,11,8,2
2019-08-10,20,The Dram Shop Front St.,360,360,45,24,12
2019-08-10,21,The Dram Shop Central,108.75,85.5,20,7,5
2019-08-10,21,The Dram Shop Front St.,268.75,268.75,36,24,13
2019-08-10,22,The Dram Shop Central,6.5,4.88,1,1,0
2019-08-10,22,The Dram Shop Front St.,250.75,250.75,60,23,14
2019-08-10,23,The Dram Shop Front St.,28.5,28.5,5,2,2
2019-08-11,12,The Dram Shop Central,14,14,3,3,1
2019-08-11,12,The Dram Shop Front St.,86.25,73.13,15,10,5
2019-08-11,13,The Dram Shop Central,61.25,61.25,11,3,2
2019-08-11,13,The Dram Shop Front St.,23.5,23.5,4,2,2
2019-08-11,14,The Dram Shop Central,102.5,102.5,17,9,6
2019-08-11,14,The Dram Shop Front St.,130,130,24,17,7
2019-08-11,15,The Dram Shop Central,93.5,93.5,17,11,8
2019-08-11,15,The Dram Shop Front St.,213,213,29,16,11
2019-08-11,16,The Dram Shop Central,134,134,24,12,8
2019-08-11,16,The Dram Shop Front St.,205.5,205.5,31,14,9
2019-08-11,17,The Dram Shop Central,332.25,332.25,52,20,12
2019-08-11,17,The Dram Shop Front St.,395.75,395.75,71,28,23
2019-08-11,18,The Dram Shop Central,81,81,14,8,2
2019-08-11,18,The Dram Shop Front St.,300,295.38,47,16,11
2019-08-11,19,The Dram Shop Central,75.25,75.25,15,5,5
2019-08-11,19,The Dram Shop Front St.,78,78,14,8,5
2019-08-11,20,The Dram Shop Central,150.5,149.9,29,12,10
2019-08-11,20,The Dram Shop Front St.,34,34,6,3,3
2019-08-11,21,The Dram Shop Central,93,92,21,10,7
2019-08-11,21,The Dram Shop Front St.,42,39.25,6,6,2
2019-08-11,22,The Dram Shop Front St.,72,42.5,12,5,3
2019-08-12,13,The Dram Shop Front St.,62.5,58.5,7,4,2
2019-08-12,14,The Dram Shop Central,13.5,13.5,2,2,2
2019-08-12,14,The Dram Shop Front St.,68.5,49.5,12,11,2
2019-08-12,15,The Dram Shop Central,43.5,43.5,3,2,2
2019-08-12,15,The Dram Shop Front St.,56.5,39,9,9,3
2019-08-12,16,The Dram Shop Central,25,17.5,4,4,1
2019-08-12,16,The Dram Shop Front St.,211.75,177.25,36,21,9
2019-08-12,17,The Dram Shop Central,77,67.5,14,7,2
2019-08-12,17,The Dram Shop Front St.,270.5,207.5,46,23,9
2019-08-12,18,The Dram Shop Central,83,64,20,11,6
2019-08-12,18,The Dram Shop Front St.,310,252,53,26,14
2019-08-12,19,The Dram Shop Central,121.5,92.25,20,6,3
2019-08-12,19,The Dram Shop Front St.,264.5,218,46,21,12
2019-08-12,20,The Dram Shop Central,112.5,80,24,8,5
2019-08-12,20,The Dram Shop Front St.,230.5,178,41,19,15
2019-08-12,21,The Dram Shop Central,149.25,128.75,26,13,7
2019-08-12,21,The Dram Shop Front St.,195.75,164.5,35,12,11
2019-08-12,22,The Dram Shop Front St.,27,13.5,5,1,1
2019-08-13,10,The Dram Shop Front St.,39.5,32,7,1,1
2019-08-13,14,The Dram Shop Central,27,24.75,5,3,1
2019-08-13,14,The Dram Shop Front St.,85.5,85.5,14,6,2
2019-08-13,15,The Dram Shop Central,9.5,9.5,2,2,1
2019-08-13,15,The Dram Shop Front St.,72.75,72.75,17,10,6
2019-08-13,16,The Dram Shop Central,53.25,53.25,9,5,3
2019-08-13,16,The Dram Shop Front St.,190,190,25,11,6
2019-08-13,17,The Dram Shop Central,32.5,32.5,7,4,2
2019-08-13,17,The Dram Shop Front St.,438.99,401.5,54,30,17
2019-08-13,18,The Dram Shop Central,373.25,373.25,57,24,18
2019-08-13,18,The Dram Shop Front St.,364.5,351.5,63,33,19
2019-08-13,19,The Dram Shop Central,79.5,79.5,13,10,8
2019-08-13,19,The Dram Shop Front St.,615.5,615.5,80,40,27
2019-08-13,20,The Dram Shop Central,121.5,121.5,21,10,9
2019-08-13,20,The Dram Shop Front St.,381.75,375.25,73,28,21
2019-08-13,21,The Dram Shop Central,227.25,223.25,38,14,12
2019-08-13,21,The Dram Shop Front St.,283.5,261.5,49,24,15
2019-08-13,22,The Dram Shop Front St.,40,24.12,6,2,2
2019-08-13,23,The Dram Shop Front St.,22,16.5,1,1,1
2019-08-14,12,The Dram Shop Central,10.5,10.5,2,1,1
2019-08-14,12,The Dram Shop Front St.,25.5,25.5,5,3,1
2019-08-14,13,The Dram Shop Central,4.5,4.5,1,1,0
2019-08-14,13,The Dram Shop Front St.,34.5,34,5,4,1
2019-08-14,14,The Dram Shop Central,36,36,6,4,2
2019-08-14,14,The Dram Shop Front St.,22,22,3,2,1
2019-08-14,15,The Dram Shop Central,31,31,5,3,2
2019-08-14,15,The Dram Shop Front St.,65.5,65.5,11,8,2
2019-08-14,16,The Dram Shop Central,92,92,14,9,2
2019-08-14,16,The Dram Shop Front St.,164,158,27,15,7
2019-08-14,17,The Dram Shop Central,105,105,15,6,5
2019-08-14,17,The Dram Shop Front St.,156,148.5,28,15,10
2019-08-14,18,The Dram Shop Central,289,289,43,13,8
2019-08-14,18,The Dram Shop Front St.,316.5,289.5,46,19,11
2019-08-14,19,The Dram Shop Central,154.5,154.5,17,10,4
2019-08-14,19,The Dram Shop Front St.,255,255,49,23,16
2019-08-14,20,The Dram Shop Central,121.5,121.5,20,9,6
2019-08-14,20,The Dram Shop Front St.,433,429.25,71,41,30
2019-08-14,21,The Dram Shop Central,138.75,133.75,24,9,7
2019-08-14,21,The Dram Shop Front St.,394.25,394.25,65,34,26
2019-08-14,22,The Dram Shop Front St.,31.5,20.75,3,1,0
2019-08-15,12,The Dram Shop Central,9,9,2,1,1
2019-08-15,12,The Dram Shop Front St.,8,8,1,1,0
2019-08-15,13,The Dram Shop Front St.,4.5,4.5,1,1,0
2019-08-15,14,The Dram Shop Central,15.5,15.5,2,2,0
2019-08-15,14,The Dram Shop Front St.,84.25,84.25,12,7,2
2019-08-15,15,The Dram Shop Central,38.5,38.5,8,3,1
2019-08-15,15,The Dram Shop Front St.,72.75,72.75,12,10,6
2019-08-15,16,The Dram Shop Central,327.25,327.25,42,21,12
2019-08-15,16,The Dram Shop Front St.,100.5,100.5,16,10,7
2019-08-15,17,The Dram Shop Central,189.25,177.5,33,14,6
2019-08-15,17,The Dram Shop Front St.,217,212.5,37,26,13
2019-08-15,18,The Dram Shop Central,186.25,186.25,30,12,11
2019-08-15,18,The Dram Shop Front St.,408.5,403,64,34,22
2019-08-15,19,The Dram Shop Central,307.75,307.75,52,25,15
2019-08-15,19,The Dram Shop Front St.,362,357,56,33,26
2019-08-15,20,The Dram Shop Central,260.5,251.5,46,28,18
2019-08-15,20,The Dram Shop Front St.,303,282.25,46,32,20
2019-08-15,21,The Dram Shop Central,287.75,274.75,57,22,17
2019-08-15,21,The Dram Shop Front St.,236,236,40,23,17
2019-08-15,22,The Dram Shop Central,119.5,119.5,18,8,6
2019-08-15,22,The Dram Shop Front St.,146.5,146.5,27,10,9
2019-08-15,23,The Dram Shop Central,38.5,24.25,5,2,1
2019-08-15,23,The Dram Shop Front St.,22,18.25,2,2,1
2019-08-16,12,The Dram Shop Front St.,9.5,9.5,1,1,0
2019-08-16,13,The Dram Shop Front St.,40.5,40.5,8,5,3
2019-08-16,14,The Dram Shop Central,32,32,3,2,2
2019-08-16,14,The Dram Shop Front St.,77.25,77.25,15,12,5
2019-08-16,15,The Dram Shop Central,66,66,8,4,4
2019-08-16,15,The Dram Shop Front St.,141.5,141.5,21,12,8
2019-08-16,16,The Dram Shop Central,127,127,16,12,7
2019-08-16,16,The Dram Shop Front St.,196,196,30,17,9
2019-08-16,17,The Dram Shop Central,337.25,337.25,54,24,12
2019-08-16,17,The Dram Shop Front St.,370.25,365.25,58,33,24
2019-08-16,18,The Dram Shop Central,164.25,164.25,28,16,11
2019-08-16,18,The Dram Shop Front St.,373,373,51,30,23
2019-08-16,19,The Dram Shop Central,336.75,336.75,48,22,13
2019-08-16,19,The Dram Shop Front St.,350,347.75,53,32,27
2019-08-16,20,The Dram Shop Central,223,223,33,11,9
2019-08-16,20,The Dram Shop Front St.,457.75,457.75,77,34,30
2019-08-16,21,The Dram Shop Central,163,163,19,9,6
2019-08-16,21,The Dram Shop Front St.,246.5,246.5,46,24,18
2019-08-16,22,The Dram Shop Central,127.75,127.75,21,6,4
2019-08-16,22,The Dram Shop Front St.,225.75,225.75,32,15,12
2019-08-16,23,The Dram Shop Front St.,38,38,5,2,2
2019-08-17,12,The Dram Shop Front St.,69,69,11,8,2
2019-08-17,13,The Dram Shop Central,28.5,28.5,6,1,1
2019-08-17,13,The Dram Shop Front St.,104.75,91.25,14,7,3
2019-08-17,14,The Dram Shop Central,106.5,106.5,11,5,4
2019-08-17,14,The Dram Shop Front St.,208.75,208.75,26,12,8
2019-08-17,15,The Dram Shop Central,310.75,310.75,50,19,10
2019-08-17,15,The Dram Shop Front St.,64.25,64.25,13,10,3
2019-08-17,16,The Dram Shop Central,137.75,137.75,17,9,5
2019-08-17,16,The Dram Shop Front St.,95.75,95.75,16,5,3
2019-08-17,17,The Dram Shop Central,203.25,203.25,47,16,9
2019-08-17,17,The Dram Shop Front St.,163.5,159.5,24,18,10
2019-08-17,18,The Dram Shop Central,80.5,80.5,15,8,4
2019-08-17,18,The Dram Shop Front St.,290.5,290.5,43,20,14
2019-08-17,19,The Dram Shop Central,96,96,15,8,3
2019-08-17,19,The Dram Shop Front St.,272.5,272.5,40,20,15
2019-08-17,20,The Dram Shop Central,116.5,116.5,18,9,7
2019-08-17,20,The Dram Shop Front St.,295,292.88,52,34,23
2019-08-17,21,The Dram Shop Central,49,49,7,3,3
2019-08-17,21,The Dram Shop Front St.,205.25,205.25,37,21,10
2019-08-17,22,The Dram Shop Central,92,92,16,7,7
2019-08-17,22,The Dram Shop Front St.,347.5,326,44,27,17
2019-08-18,12,The Dram Shop Central,28.5,28.5,4,3,1
2019-08-18,12,The Dram Shop Front St.,35.5,35.5,6,4,1
2019-08-18,13,The Dram Shop Central,40,40,5,4,4
2019-08-18,13,The Dram Shop Front St.,141.5,141.5,29,15,6
2019-08-18,14,The Dram Shop Central,87.75,87.75,13,6,5
2019-08-18,14,The Dram Shop Front St.,45,45,9,5,4
2019-08-18,15,The Dram Shop Central,127.5,126,17,7,3
2019-08-18,15,The Dram Shop Front St.,69,69,13,9,4
2019-08-18,16,The Dram Shop Central,108.5,108.5,15,9,4
2019-08-18,16,The Dram Shop Front St.,128.5,111,26,16,7
2019-08-18,17,The Dram Shop Central,156,156,27,13,8
2019-08-18,17,The Dram Shop Front St.,167,159,25,15,9
2019-08-18,18,The Dram Shop Central,163.5,163.5,31,12,11
2019-08-18,18,The Dram Shop Front St.,151.5,151.5,23,17,9
2019-08-18,19,The Dram Shop Central,49.75,49.1,10,9,5
2019-08-18,19,The Dram Shop Front St.,185.5,183.75,31,21,14
2019-08-18,20,The Dram Shop Central,39.5,39.5,7,4,4
2019-08-18,20,The Dram Shop Front St.,164.75,164.45,33,22,14
2019-08-18,21,The Dram Shop Central,100,89.62,19,7,5
2019-08-18,21,The Dram Shop Front St.,157,155.85,22,13,10
2019-08-18,22,The Dram Shop Front St.,55.75,40.73,19,5,1
2019-08-19,11,The Dram Shop Front St.,5.5,5.5,1,1,1
2019-08-19,12,The Dram Shop Front St.,7.25,5.75,2,2,2
2019-08-19,13,The Dram Shop Central,42.5,34.5,9,4,4
2019-08-19,13,The Dram Shop Front St.,71.5,61,14,11,7
2019-08-19,14,The Dram Shop Front St.,59.5,50.5,9,4,3
2019-08-19,15,The Dram Shop Central,19,14.5,4,4,3
2019-08-19,15,The Dram Shop Front St.,172.5,157.5,35,18,12
2019-08-19,16,The Dram Shop Central,21.25,21.25,3,2,1
2019-08-19,16,The Dram Shop Front St.,107.25,99.25,19,16,8
2019-08-19,17,The Dram Shop Central,65,49,12,10,2
2019-08-19,17,The Dram Shop Front St.,211.5,162,43,29,11
2019-08-19,18,The Dram Shop Central,210.5,154,50,21,9
2019-08-19,18,The Dram Shop Front St.,275,225.5,43,24,11
2019-08-19,19,The Dram Shop Central,106,84.5,21,15,9
2019-08-19,19,The Dram Shop Front St.,212.5,159.5,36,20,10
2019-08-19,20,The Dram Shop Central,95,80.5,16,5,4
2019-08-19,20,The Dram Shop Front St.,240,201,40,18,12
2019-08-19,21,The Dram Shop Central,155.25,138.25,29,14,9
2019-08-19,21,The Dram Shop Front St.,301.5,247.5,50,25,18
2019-08-19,22,The Dram Shop Central,117.5,113,14,7,6
2019-08-19,22,The Dram Shop Front St.,26.5,23,11,4,2
2019-08-20,13,The Dram Shop Front St.,64.5,64.5,10,8,3
2019-08-20,14,The Dram Shop Central,48,48,4,2,1
2019-08-20,14,The Dram Shop Front St.,39,39,7,5,3
2019-08-20,15,The Dram Shop Central,12.5,12.5,2,2,1
2019-08-20,15,The Dram Shop Front St.,68.5,68.5,8,6,2
2019-08-20,16,The Dram Shop Central,65,65,11,8,3
2019-08-20,16,The Dram Shop Front St.,142.75,140.5,25,17,9
2019-08-20,17,The Dram Shop Central,106,106,20,12,7
2019-08-20,17,The Dram Shop Front St.,391.75,364.75,68,44,21
2019-08-20,18,The Dram Shop Central,198.5,198.5,44,18,10
2019-08-20,18,The Dram Shop Front St.,357.25,357.25,63,30,19
2019-08-20,19,The Dram Shop Central,154.5,138,24,12,9
2019-08-20,19,The Dram Shop Front St.,228.75,228.75,36,20,12
2019-08-20,20,The Dram Shop Central,316.25,316.25,59,19,14
2019-08-20,20,The Dram Shop Front St.,242,240.5,47,26,15
2019-08-20,21,The Dram Shop Central,85.5,85.5,14,5,5
2019-08-20,21,The Dram Shop Front St.,234.75,226.13,36,22,12
2019-08-20,22,The Dram Shop Front St.,74,49.63,8,2,1
2019-08-21,12,The Dram Shop Central,5.5,5.5,1,1,0
2019-08-21,12,The Dram Shop Front St.,23.5,23.5,4,4,4
2019-08-21,13,The Dram Shop Central,11,11,1,1,0
2019-08-21,13,The Dram Shop Front St.,10,10,2,1,1
2019-08-21,14,The Dram Shop Central,40.75,40.75,6,5,3
2019-08-21,14,The Dram Shop Front St.,16,16,2,1,1
2019-08-21,15,The Dram Shop Central,31.5,31.5,5,3,1
2019-08-21,15,The Dram Shop Front St.,6,6,1,1,1
2019-08-21,16,The Dram Shop Central,58.5,53,12,7,2
2019-08-21,16,The Dram Shop Front St.,111.25,111.25,20,12,6
2019-08-21,17,The Dram Shop Central,145,135,25,19,10
2019-08-21,17,The Dram Shop Front St.,198.25,196.75,35,21,12
2019-08-21,18,The Dram Shop Central,186.75,186.75,32,19,14
2019-08-21,18,The Dram Shop Front St.,157.75,157.75,28,16,10
2019-08-21,19,The Dram Shop Central,175.5,175.5,33,16,10
2019-08-21,19,The Dram Shop Front St.,142,142,21,12,8
2019-08-21,20,The Dram Shop Central,138.5,134,27,11,5
2019-08-21,20,The Dram Shop Front St.,240.5,234.5,37,21,18
2019-08-21,21,The Dram Shop Central,104,104,22,11,8
2019-08-21,21,The Dram Shop Front St.,259.5,259.5,48,26,20
2019-08-21,22,The Dram Shop Front St.,60,60,11,6,6
2019-08-22,12,The Dram Shop Central,11,11,1,1,0
2019-08-22,12,The Dram Shop Front St.,91,91,9,6,5
2019-08-22,13,The Dram Shop Central,10,10,1,1,1
2019-08-22,13,The Dram Shop Front St.,14,14,1,1,0
2019-08-22,14,The Dram Shop Front St.,77.5,69.72,8,3,2
2019-08-22,15,The Dram Shop Central,32.5,32.5,4,4,0
2019-08-22,15,The Dram Shop Front St.,25,25,4,2,0
2019-08-22,16,The Dram Shop Central,99,99,11,7,6
2019-08-22,16,The Dram Shop Front St.,151,148,21,14,7
2019-08-22,17,The Dram Shop Central,152.75,152.75,28,20,11
2019-08-22,17,The Dram Shop Front St.,271,271,41,18,10
2019-08-22,18,The Dram Shop Central,126,126,22,12,8
2019-08-22,18,The Dram Shop Front St.,420,420,68,27,20
2019-08-22,19,The Dram Shop Central,363.5,363.5,62,21,18
2019-08-22,19,The Dram Shop Front St.,248.75,239.25,36,22,16
2019-08-22,20,The Dram Shop Central,267.5,267.5,48,17,9
2019-08-22,20,The Dram Shop Front St.,377.25,377.25,52,27,19
2019-08-22,21,The Dram Shop Central,125.25,98.5,21,5,5
2019-08-22,21,The Dram Shop Front St.,382.5,368,63,25,20
2019-08-22,22,The Dram Shop Central,23.5,23.5,4,1,1
2019-08-22,22,The Dram Shop Front St.,176.75,174.5,38,16,9
2019-08-22,23,The Dram Shop Front St.,83.5,70.5,13,4,4
2019-08-23,12,The Dram Shop Front St.,51.5,48.4,6,2,2
2019-08-23,13,The Dram Shop Central,22,22,4,3,1
2019-08-23,13,The Dram Shop Front St.,49,49,6,4,2
2019-08-23,14,The Dram Shop Central,24.5,24.5,4,2,1
2019-08-23,14,The Dram Shop Front St.,60.5,60.5,11,8,5
2019-08-23,15,The Dram Shop Central,22,22,3,2,2
2019-08-23,15,The Dram Shop Front St.,111.5,111.5,21,13,7
2019-08-23,16,The Dram Shop Central,33,33,9,6,2
2019-08-23,16,The Dram Shop Front St.,145.75,145.75,24,16,8
2019-08-23,17,The Dram Shop Central,178.5,178.5,30,12,10
2019-08-23,17,The Dram Shop Front St.,381,354.12,44,31,18
2019-08-23,18,The Dram Shop Central,216,216,37,8,5
2019-08-23,18,The Dram Shop Front St.,497,490.5,82,34,21
2019-08-23,19,The Dram Shop Central,238.5,238.5,34,8,7
2019-08-23,19,The Dram Shop Front St.,548,545.62,85,33,20
2019-08-23,20,The Dram Shop Central,69.5,63.75,9,5,3
2019-08-23,20,The Dram Shop Front St.,434.25,434.25,73,27,23
2019-08-23,21,The Dram Shop Central,99,99,17,5,4
2019-08-23,21,The Dram Shop Front St.,313.5,313.5,52,26,17
2019-08-23,22,The Dram Shop Central,71.75,41.13,11,4,2
2019-08-23,22,The Dram Shop Front St.,95.25,94.25,14,7,4
2019-08-23,23,The Dram Shop Front St.,16.5,16.5,2,1,1
2019-08-24,12,The Dram Shop Front St.,98.5,94.5,17,7,4
2019-08-24,13,The Dram Shop Central,56.75,56.75,9,4,3
